,Airport,Degree,Strength,Cluster_Coefficient,Average Length,Max Length,EigenVector Centrality,Betweenness,PageRank
3037,TUJ,2,2.0,1.0,8.27896122,15.0,5.6e-07,0.0,0.00020638
3038,TUK,8,8.0,0.53571429,6.06078199,12.0,0.00440806,56.419729,0.00027317
3039,TUL,15,15.0,0.93333333,5.07344563,12.0,0.09941381,26.67836117,0.00034484
3040,TUN,51,51.0,0.48392157,5.35240679,12.0,0.34245659,5773.41058501,0.00103853
3041,TUO,2,2.0,1.0,5.85840229,12.0,0.00111942,0.0,0.00011506
3042,TUP,2,2.0,1.0,5.88354847,13.0,0.00550151,0.0,9.147e-05
3043,TUR,2,2.0,1.0,6.87470904,14.0,0.00021832,0.0,0.0001241
3044,TUS,17,17.0,0.85294118,4.95993617,12.0,0.10786384,146.46314092,0.0003961
3045,TUU,11,11.0,0.49090909,5.60834917,12.0,0.01065804,1077.3881166,0.00032721
3046,TUV,1,1.0,,7.27439146,14.0,6.537e-05,0.0,9.104e-05
3047,TVA,3,3.0,0.66666667,6.18624118,13.0,0.00053381,3594.81640622,0.00018829
3048,TVC,8,8.0,0.60714286,5.52020394,13.0,0.03492635,422.54980706,0.00021996
3049,TVF,2,2.0,0.0,6.63061941,14.0,0.00024504,0.83333333,0.00015197
3050,TVL,1,1.0,,6.57328748,14.0,0.00039557,0.0,7.325e-05
3051,TVU,5,5.0,0.5,5.98034968,12.0,0.00055114,3616.33333333,0.00035782
3052,TVY,4,4.0,0.83333333,6.33129368,12.0,0.00050422,0.33333333,0.00021882
3053,TWA,3,3.0,0.66666667,6.72862617,14.0,2.657e-05,11.16666667,0.00026358
3054,TWB,3,3.0,0.33333333,6.17608637,11.0,0.00097629,10842.0,0.00021815
3055,TWF,1,1.0,,6.01869908,13.0,0.00404403,0.0,6.443e-05
3056,TWU,4,4.0,0.5,6.23978287,12.0,0.00061067,934.77916635,0.00024214
3057,TXG,6,6.0,0.6,5.49849921,12.0,0.00283005,3.86666667,0.00025878
3058,TXK,1,1.0,,5.59874886,13.0,0.00884296,0.0,6.202e-05
3059,TXN,10,10.0,0.91111111,5.65708485,12.0,0.01892517,11.93991257,0.00023409
3060,TYF,1,1.0,,6.68589035,14.0,0.00013593,0.0,0.00010901
3061,TYN,7,7.0,0.95238095,5.66263759,12.0,0.01750706,2.05375812,0.00018051
3062,TYO,111,111.0,0.13333333,4.3065297,11.0,0.37532995,393958.62200421,0.00324949
3063,TYR,3,3.0,1.0,5.58329768,13.0,0.02069707,0.0,0.00010009
3064,TYS,16,16.0,0.925,5.68715378,13.0,0.12576409,19.65524743,0.00034204
3065,TZN,1,1.0,,6.03715632,13.0,0.00244519,0.0,7.014e-05
3066,TZX,3,3.0,1.0,5.65444227,13.0,0.01474361,0.0,0.00010969
3067,UAK,7,7.0,0.19047619,5.38853203,12.0,0.00925659,23426.44595782,0.00046328
3068,UAQ,3,3.0,1.0,5.57723511,13.0,0.00360414,0.0,0.00014942
3069,UAS,1,1.0,,7.16860892,14.0,4.243e-05,0.0,9.759e-05
3070,UBA,8,8.0,0.35714286,5.77011282,13.0,0.00538591,3633.74707801,0.00035117
3071,UBB,4,4.0,0.5,7.14239605,12.0,8.15e-06,1808.72222222,0.00029118
3072,UBI,2,2.0,0.0,9.72743853,14.0,0.0,2.0,0.00023767
3073,UBJ,2,2.0,1.0,5.30326094,12.0,0.00749213,0.0,9.12e-05
3074,UBP,2,2.0,0.0,5.77234957,12.0,0.0058867,228.98156,0.00011151
3075,UBS,4,4.0,0.5,5.51808739,13.0,0.01653564,123.99853838,0.00014452
3076,UCA,1,1.0,,6.64851948,14.0,0.00243335,0.0,5.99e-05
3077,UCT,1,1.0,,5.40842025,12.0,0.01034316,0.0,6.481e-05
3078,UDI,7,7.0,0.76190476,5.76963854,13.0,0.00545389,3.81530978,0.00027218
3079,UDJ,2,2.0,1.0,5.39364861,12.0,0.01606185,0.0,8.38e-05
3080,UDR,4,4.0,0.33333333,5.68939665,12.0,0.00404017,4659.00964442,0.00023168
3081,UEL,4,4.0,0.66666667,6.26716548,13.0,0.00062084,1.0,0.00019363
3082,UEO,1,1.0,,6.2807393,13.0,0.00066407,0.0,6.846e-05
3083,UET,10,10.0,0.26666667,6.05715045,12.0,0.01065915,1550.21187176,0.00032247
3084,UFA,20,20.0,0.34736842,5.45573637,12.0,0.0382576,2732.00826914,0.00053355
3085,UGA,2,2.0,1.0,6.44221637,13.0,0.00050756,0.0,0.00015466
3086,UGC,3,3.0,0.66666667,5.41108597,12.0,0.01397725,115.611917,0.00012936
3087,UIB,3,3.0,0.33333333,5.95931594,13.0,0.00275331,3616.0,0.00019064
3088,UIH,1,1.0,,6.27594937,12.0,0.00098065,0.0,7.373e-05
3089,UII,1,1.0,,7.57713952,15.0,4.181e-05,0.0,9.383e-05
3090,UIK,2,2.0,0.0,6.26858491,13.0,0.00127503,0.66666667,0.00010153
3091,UIN,2,2.0,1.0,5.4681741,13.0,0.01912739,0.0,7.982e-05
3092,UIO,10,10.0,0.66666667,5.55823474,13.0,0.03680035,548.35210887,0.00031226
3093,UIP,1,1.0,,5.28322669,12.0,0.01598316,0.0,6.235e-05
3094,UIT,2,2.0,1.0,6.59604938,13.0,4.981e-05,0.0,0.00018586
3095,UJE,3,3.0,0.66666667,7.59538586,14.0,9.4e-07,0.5,0.00025236
3096,UKK,3,3.0,0.66666667,5.40684639,12.0,0.01151784,124.09316284,0.00012111
3097,UKU,2,2.0,0.0,8.72614463,13.0,5e-08,3611.5,0.00022745
3098,ULA,2,2.0,0.0,7.58672967,15.0,1.22e-06,2.0,0.00017631
3099,ULB,2,2.0,0.0,7.85301447,13.0,1.7e-06,2.4,0.00016843
3100,ULD,1,1.0,,6.65920229,13.0,9.202e-05,0.0,9.314e-05
3101,ULE,2,2.0,1.0,7.7268749,12.0,2.89e-06,0.0,0.0001695
3102,ULG,1,1.0,,6.44223009,13.0,0.00049854,0.0,8.893e-05
3103,ULN,20,20.0,0.07894737,5.44225754,12.0,0.0280682,50730.01141431,0.00111692
3104,ULO,1,1.0,,6.44223009,13.0,0.00049854,0.0,8.893e-05
3105,ULP,2,2.0,0.0,7.17653503,12.0,1.688e-05,5086.57066699,0.00019988
3106,ULU,2,2.0,1.0,6.1281839,13.0,0.00086503,0.0,0.0001289
3107,ULY,6,6.0,0.13333333,5.84151077,13.0,0.01114002,22.96418367,0.00017864
3108,ULZ,1,1.0,,6.44223009,13.0,0.00049854,0.0,8.893e-05
3109,UMD,2,2.0,1.0,7.36768489,14.0,3.06e-06,0.0,0.00017627
3110,UME,4,4.0,0.66666667,5.68565184,13.0,0.00808161,1.75,0.00019172
3111,UNA,4,4.0,1.0,5.76379786,13.0,0.00542724,0.0,0.00016367
3112,UNG,5,5.0,0.6,6.7267194,11.0,0.0001599,4.66666667,0.00031275
3113,UNI,3,3.0,0.66666667,6.35244964,13.0,0.00074139,1.91162004,0.00013825
3114,UNK,9,9.0,0.25,5.72723752,13.0,0.00147363,9623.59436081,0.00052407
3115,UNN,1,1.0,,5.77286488,12.0,0.00585118,0.0,6.7e-05
3116,UNR,2,2.0,0.0,6.44220264,13.0,0.0004987,3616.0,0.00019439
3117,UNT,1,1.0,,7.28996265,14.0,6.729e-05,0.0,8.525e-05
3118,UPG,11,11.0,0.27272727,5.75356477,11.0,0.00690114,24816.00079454,0.00051075
3119,UPN,1,1.0,,6.14517854,13.0,0.0007889,0.0,6.407e-05
3120,URA,2,2.0,0.0,5.88845307,13.0,0.00320523,1.74824152,8.612e-05
3121,URC,25,25.0,0.24,5.72671552,12.0,0.0350536,36945.79046546,0.00082085
3122,URG,1,1.0,,7.57922492,15.0,4.02e-06,0.0,0.00011678
3123,URO,1,1.0,,6.19159588,13.0,0.00534657,0.0,6.052e-05
3124,URT,1,1.0,,5.77286488,12.0,0.00585118,0.0,6.7e-05
3125,URY,5,5.0,0.8,5.57313143,12.0,0.00444001,0.4,0.00016826
3126,USH,4,4.0,0.83333333,5.58916472,13.0,0.00339886,0.33333333,0.00021295
3127,USK,1,1.0,,5.40842025,12.0,0.01034316,0.0,6.481e-05
3128,USL,2,2.0,0.0,7.95863205,14.0,2.6e-07,3616.0,0.00025794
3129,USM,5,5.0,0.5,5.78833864,11.0,0.01200317,848.80109186,0.00019751
3130,USN,2,2.0,1.0,5.40439894,12.0,0.00569665,0.0,9.355e-05
3131,USQ,2,2.0,1.0,5.69009704,13.0,0.00968463,0.0,0.00010758
3132,USU,2,2.0,1.0,5.7172351,11.0,0.00218947,0.0,0.00013284
3133,UTH,1,1.0,,5.77286488,12.0,0.00585118,0.0,6.7e-05
3134,UTK,2,2.0,1.0,6.59604938,13.0,4.981e-05,0.0,0.00018586
3135,UTN,2,2.0,1.0,5.69868926,12.0,0.0060385,0.0,0.00010151
3136,UTO,2,2.0,1.0,6.74760266,14.0,0.00013103,0.0,0.00015152
3137,UTP,2,2.0,0.0,6.33197056,12.0,0.00071528,1.66666667,0.00010797
3138,UTT,1,1.0,,5.65982769,12.0,0.00499672,0.0,6.993e-05
3139,UUD,1,1.0,,5.40842025,12.0,0.01034316,0.0,6.481e-05
3140,UUN,1,1.0,,7.44217519,14.0,8.86e-06,0.0,0.00012408
3141,UUS,7,7.0,0.52380952,5.40024644,12.0,0.01768691,223.53581607,0.0002276
3142,UVE,2,2.0,1.0,6.26458116,12.0,0.0002844,0.0,0.00013697
3143,UVL,3,3.0,0.66666667,5.67171534,12.0,0.00785702,0.5,0.00013668
3144,UVO,3,3.0,1.0,7.72779117,12.0,5.74e-06,0.0,0.00021163
3145,UYL,5,5.0,0.4,6.37621103,13.0,0.00149662,1248.90767833,0.00025194
3146,UYN,2,2.0,0.0,6.27415768,13.0,0.00091333,0.875,9.135e-05
3147,VAA,5,5.0,0.7,5.66708783,13.0,0.01397207,30.82076474,0.0001934
3148,VAG,1,1.0,,5.77397527,13.0,0.00467687,0.0,6.954e-05
3149,VAI,4,4.0,0.16666667,7.72620368,12.0,2.8e-06,9038.3952381,0.00035261
3150,VAK,3,3.0,1.0,6.7270587,14.0,2.68e-05,0.0,0.00023398
3151,VAN,2,2.0,1.0,5.66053316,13.0,0.01257505,0.0,8.963e-05
3152,VAO,1,1.0,,7.16975095,11.0,2.089e-05,0.0,0.00010849
3153,VAR,4,4.0,0.66666667,5.39287535,12.0,0.01676999,0.6,0.00013403
3154,VAS,1,1.0,,5.69012584,13.0,0.00951262,0.0,6.186e-05
3155,VAT,2,2.0,0.0,7.10696662,13.0,3.34e-05,1.03333333,0.00014252
3156,VAV,5,5.0,0.1,6.55327258,13.0,0.00015977,7244.95294118,0.00038903
3157,VAW,1,1.0,,8.26674027,15.0,2e-06,0.0,9.147e-05
3158,VBV,1,1.0,,6.9808749,13.0,1.184e-05,0.0,0.00011041
3159,VBY,2,2.0,1.0,5.69303406,13.0,0.00795981,0.0,9.947e-05
3160,VCD,2,2.0,0.0,7.73733472,13.0,4.72e-06,1807.5,0.00019917
3161,VCE,30,30.0,0.66436782,5.24545316,12.0,0.25957601,674.97242366,0.00059498
3162,VCT,1,1.0,,5.58321402,13.0,0.00852544,0.0,6.113e-05
3163,VDA,5,5.0,1.0,5.17286476,12.0,0.05809101,0.0,0.00014129
3164,VDB,1,1.0,,6.25565502,13.0,0.00511135,0.0,6.413e-05
3165,VDC,3,3.0,0.66666667,6.6009089,14.0,0.00070319,2.35238095,0.00015061
3166,VDE,3,3.0,1.0,6.15105665,13.0,0.00981689,0.0,9.081e-05
3167,VDM,5,5.0,0.4,5.58774397,13.0,0.00341146,1810.56379731,0.00025391
3168,VDS,6,6.0,0.53333333,7.26687486,14.0,0.00011088,3910.47142857,0.00031762
3169,VDZ,1,1.0,,5.73091964,13.0,0.00138838,0.0,8.547e-05
3170,VEE,6,6.0,0.53333333,6.74772541,14.0,0.00013603,3012.0,0.00037782
3171,VEL,1,1.0,,6.01869908,13.0,0.00404403,0.0,6.443e-05
3172,VER,10,10.0,0.44444444,5.53519893,13.0,0.02014756,302.32762112,0.00030384
3173,VEY,1,1.0,,6.11801037,13.0,0.00239264,0.0,7.228e-05
3174,VFA,5,5.0,0.4,5.65665295,12.0,0.00682023,3325.68304157,0.00024094
3175,VGO,4,4.0,0.66666667,5.95887074,13.0,0.02070189,3.12582868,0.00011712
3176,VHM,2,2.0,1.0,5.68596935,13.0,0.00778883,0.0,0.00011528
3177,VIA,1,1.0,,6.7771431,14.0,0.00013738,0.0,7.79e-05
3178,VIC,2,2.0,0.0,5.23960296,12.0,0.01125347,773.88896048,9.958e-05
3179,VIE,115,115.0,0.24485126,4.72953178,12.0,0.59472585,42244.65043989,0.00234609
3180,VIG,2,2.0,1.0,6.27308995,13.0,0.00361812,0.0,0.00010035
3181,VII,1,1.0,,7.28050885,13.0,3.551e-05,0.0,8.596e-05
3182,VIJ,3,3.0,1.0,5.82825766,13.0,0.00544803,0.0,0.0001124
3183,VIL,2,2.0,1.0,6.3667583,13.0,0.00186086,0.0,9.095e-05
3184,VIS,2,2.0,1.0,5.20167884,12.0,0.00923995,0.0,0.00010931
3185,VIT,6,6.0,0.73333333,5.98943854,13.0,0.0352415,5.39372946,0.00015117
3186,VIV,2,2.0,1.0,7.72871859,12.0,5.62e-06,0.0,0.00016406
3187,VIX,5,5.0,1.0,5.77105735,13.0,0.00740326,0.0,0.00018938
3188,VKG,1,1.0,,7.27591012,13.0,1.742e-05,0.0,0.00011396
3189,VLC,16,16.0,0.70833333,5.21602883,12.0,0.13206181,88.81540463,0.00032856
3190,VLD,2,2.0,1.0,5.5287676,13.0,0.01100613,0.0,0.00010493
3191,VLI,20,20.0,0.14736842,5.85327946,11.0,0.00499197,103829.83952763,0.00109023
3192,VLK,1,1.0,,5.40842025,12.0,0.01034316,0.0,6.481e-05
3193,VLL,5,5.0,0.5,5.23872222,12.0,0.03312513,77.9754385,0.00013639
3194,VLN,8,8.0,0.64285714,5.86291902,13.0,0.01521591,152.69863461,0.00026058
3195,VLS,2,2.0,0.0,7.85330065,13.0,3.15e-06,0.5,0.00018174
3196,VLV,1,1.0,,6.27363912,13.0,0.00351174,0.0,6.817e-05
3197,VME,2,2.0,1.0,5.59002053,13.0,0.00327461,0.0,0.00012661
3198,VMI,1,1.0,,7.56853449,15.0,3.28e-06,0.0,0.00011807
3199,VMU,2,2.0,0.0,8.72752837,13.0,1.4e-07,2.33333333,0.00019311
3200,VNO,14,14.0,0.92307692,5.32188029,12.0,0.13440081,29.52591006,0.0003209
3201,VNS,6,6.0,0.46666667,5.67162816,12.0,0.00649052,2152.68123237,0.00024305
3202,VOG,7,7.0,0.71428571,5.44418649,12.0,0.02882575,8.51810952,0.00018652
3203,VOH,2,2.0,1.0,7.10557188,13.0,3.478e-05,0.0,0.00012454
3204,VPN,3,3.0,0.66666667,7.11809664,14.0,8.821e-05,0.5,0.00021828
3205,VPS,5,5.0,1.0,5.49810239,13.0,0.02910772,0.0,0.00013823
3206,VQS,3,3.0,0.66666667,5.82836622,13.0,0.00464655,62.44267708,0.00012343
3207,VRA,14,14.0,0.72527473,5.09214391,12.0,0.1186931,165.55258839,0.00032482
3208,VRC,1,1.0,,5.71725971,11.0,0.00215058,0.0,7.638e-05
3209,VRK,2,2.0,1.0,5.79109519,13.0,0.0056501,0.0,0.00011172
3210,VRN,17,17.0,0.55147059,5.25147639,12.0,0.13218694,258.55761493,0.00035675
3211,VRY,1,1.0,,7.25977916,14.0,0.00010197,0.0,8.526e-05
3212,VSA,7,7.0,0.61904762,5.80703061,13.0,0.01026971,450.39758734,0.00023081
3213,VST,4,4.0,0.83333333,5.38429296,12.0,0.0189836,0.14285714,0.00012693
3214,VTE,10,10.0,0.13333333,5.77657794,12.0,0.00805788,14781.2068024,0.0004983
3215,VTU,1,1.0,,5.80006202,13.0,0.00381542,0.0,6.565e-05
3216,VTZ,3,3.0,0.66666667,5.92666112,12.0,0.00222259,0.3625,0.0001197
3217,VUP,4,4.0,0.83333333,5.96002175,13.0,0.00282953,0.66666667,0.00018729
3218,VVB,2,2.0,0.0,6.18666438,13.0,0.00052395,930.03689937,0.00014078
3219,VVC,1,1.0,,5.96182028,13.0,0.00247156,0.0,7.176e-05
3220,VVO,15,15.0,0.2952381,5.38576501,12.0,0.02169744,730.92474987,0.00044729
3221,VVZ,5,5.0,0.9,6.23099736,13.0,0.00401777,0.16666667,0.00018345
3222,VXC,3,3.0,0.33333333,6.30243291,13.0,0.00022963,1.0,0.00016304
3223,VXE,4,4.0,0.66666667,6.19260713,13.0,0.00184219,1168.10619867,0.00021837
3224,VXO,2,2.0,1.0,5.39889143,12.0,0.01688606,0.0,8.628e-05
3225,WAA,6,6.0,0.46666667,6.7275174,14.0,2.861e-05,3.83333333,0.00036786
3226,WAE,3,3.0,1.0,5.61956998,12.0,0.00879087,0.0,0.00011812
3227,WAG,2,2.0,1.0,5.85840229,12.0,0.00111942,0.0,0.00011506
3228,WAI,5,5.0,0.3,6.18504465,13.0,0.00054023,4008.03340652,0.00029561
3229,WAM,2,2.0,1.0,6.19293387,13.0,0.00054744,0.0,0.00012144
3230,WAQ,3,3.0,0.33333333,7.18677065,14.0,2.011e-05,12.0,0.00020119
3231,WAS,112,112.0,0.24259974,4.53734412,12.0,0.51716617,46873.83480483,0.00235375
3232,WAT,1,1.0,,5.19366585,12.0,0.01776177,0.0,5.995e-05
3233,WAW,55,55.0,0.45858586,5.27124608,12.0,0.37541514,10181.73242408,0.00115741
3234,WBB,3,3.0,0.66666667,6.73039146,14.0,5.24e-05,10.46666667,0.0002036
3235,WBM,2,2.0,1.0,6.72785523,11.0,0.00015115,0.0,0.00015128
3236,WBQ,5,5.0,0.7,6.74766911,14.0,0.00013595,1204.5,0.00031446
3237,WDG,3,3.0,0.66666667,5.54764488,13.0,0.01510189,28.25864808,0.00012925
3238,WDH,14,14.0,0.16483516,5.32286907,12.0,0.03701266,19816.94172159,0.00062002
3239,WED,2,2.0,1.0,7.72878538,12.0,2.98e-06,0.0,0.00017237
3240,WEH,3,3.0,0.66666667,5.62525127,12.0,0.00744942,0.42461538,0.00010258
3241,WEI,2,2.0,1.0,6.14299376,11.0,0.00044863,0.0,0.00014072
3242,WFI,1,1.0,,6.18687504,13.0,0.00052335,0.0,8.021e-05
3243,WGA,4,4.0,0.66666667,5.87000391,12.0,0.0022633,7.38972813,0.00019704
3244,WGE,2,2.0,0.0,7.88902234,14.0,5e-07,3616.0,0.00025547
3245,WHF,1,1.0,,6.61789897,13.0,0.00017013,0.0,8.067e-05
3246,WHK,1,1.0,,5.86555006,12.0,0.00102304,0.0,7.607e-05
3247,WIC,4,4.0,0.83333333,6.28999485,13.0,0.00378635,79.53775825,0.0001715
3248,WIN,2,2.0,0.0,7.18215478,12.0,4.384e-05,1.33333333,0.00013979
3249,WJA,2,2.0,0.0,6.59561946,13.0,4.895e-05,1798.84546276,0.00018552
3250,WJU,1,1.0,,6.24892673,12.0,0.00069999,0.0,6.78e-05
3251,WKA,1,1.0,,6.87829693,13.0,5.066e-05,0.0,8.592e-05
3252,WKJ,4,4.0,0.16666667,5.30321782,12.0,0.00749686,7231.0,0.00025312
3253,WKK,1,1.0,,6.72849567,14.0,2.52e-05,0.0,0.00011338
3254,WLG,22,22.0,0.18614719,5.85446872,11.0,0.00542659,9589.52806278,0.00100909
3255,WLH,3,3.0,0.66666667,7.85328482,13.0,3.33e-06,4.25,0.00022208
3256,WLK,4,4.0,0.66666667,6.72454705,14.0,2.682e-05,1.0,0.00026098
3257,WLS,4,4.0,0.33333333,5.96954207,12.0,0.00123862,3675.0952381,0.00025023
3258,WMA,5,5.0,0.5,7.11400932,13.0,6.033e-05,19.92680318,0.00025937
3259,WME,2,2.0,1.0,5.9588789,12.0,0.00079995,0.0,0.00013638
3260,WMH,2,2.0,0.0,5.7298344,13.0,0.00690049,1124.67631484,0.00012345
3261,WMK,1,1.0,,6.71445309,14.0,0.00010558,0.0,0.00011129
3262,WMN,6,6.0,0.6,6.19224208,13.0,0.00056935,1458.99666196,0.00029972
3263,WMO,3,3.0,0.33333333,6.7286025,14.0,2.627e-05,1805.73214286,0.00020974
3264,WMP,2,2.0,0.0,7.19105959,14.0,2.469e-05,2.53333333,0.00014563
3265,WMR,3,3.0,1.0,7.10675783,13.0,3.527e-05,0.0,0.00016925
3266,WNA,2,2.0,1.0,6.72708457,14.0,2.631e-05,0.0,0.00017633
3267,WNN,4,4.0,0.0,8.63058986,16.0,1.91e-06,17.84545455,0.00030087
3268,WNP,2,2.0,1.0,5.71378719,11.0,0.0026725,0.0,0.00011095
3269,WNR,2,2.0,0.0,8.17638065,13.0,3e-07,1477.90400032,0.00022386
3270,WNS,4,4.0,0.83333333,6.08381935,12.0,0.00240861,0.66666667,0.00019231
3271,WNZ,25,25.0,0.62,5.64890322,12.0,0.02687409,794.0794043,0.00052052
3272,WPB,2,2.0,1.0,7.1909711,14.0,2.499e-05,0.0,0.00013549
3273,WRE,1,1.0,,5.86555006,12.0,0.00102304,0.0,7.607e-05
3274,WRG,2,2.0,0.0,6.71043829,14.0,0.00010796,9.5,0.00018637
3275,WRL,1,1.0,,6.8179017,14.0,0.00010833,0.0,0.00010933
3276,WRO,5,5.0,1.0,5.18960921,12.0,0.05601804,0.0,0.00013121
3277,WRY,3,3.0,0.66666667,7.21243918,14.0,3.415e-05,0.5,0.00019495
3278,WSN,1,1.0,,6.7301168,14.0,2.559e-05,0.0,0.00011545
3279,WSU,1,1.0,,13.7239221,18.0,0.0,0.0,0.00017525
3280,WSX,1,1.0,,5.72080241,13.0,0.00569753,0.0,6.649e-05
3281,WSZ,1,1.0,,6.85445876,12.0,9.639e-05,0.0,8.045e-05
3282,WTA,3,3.0,0.66666667,7.19079413,14.0,2.561e-05,3.16666667,0.00019325
3283,WTE,2,2.0,0.0,6.59561946,13.0,4.895e-05,1798.84546276,0.00018552
3284,WTK,2,2.0,1.0,6.72693479,14.0,2.579e-05,0.0,0.00015193
3285,WTL,3,3.0,0.33333333,6.72695522,14.0,2.634e-05,1807.92857143,0.00024708
3286,WTO,3,3.0,0.66666667,7.59529532,14.0,9.4e-07,0.5,0.00024922
3287,WTS,5,5.0,0.2,7.18759526,14.0,2.909e-05,7233.16666667,0.0003504
3288,WUD,1,1.0,,7.6208088,13.0,6.13e-06,0.0,0.00012177
3289,WUG,8,8.0,0.10714286,6.72675681,11.0,0.00015149,32321.8702381,0.0005796
3290,WUH,41,41.0,0.40609756,5.64770342,12.0,0.03196549,4758.3650587,0.00089252
3291,WUM,2,2.0,0.0,8.72625654,13.0,1e-07,0.33333333,0.00016872
3292,WUN,2,2.0,1.0,5.95893076,12.0,0.00079969,0.0,0.00014142
3293,WUS,10,10.0,0.88888889,5.65670153,12.0,0.01900968,1.34883321,0.00023405
3294,WUU,1,1.0,,7.37946014,14.0,2.528e-05,0.0,9.687e-05
3295,WVB,4,4.0,0.66666667,5.69283833,12.0,0.00671025,488.97701723,0.00018673
3296,WVK,2,2.0,0.0,7.18694553,14.0,1.912e-05,0.33333333,0.00015061
3297,WVN,2,2.0,0.0,7.3716125,14.0,0.00012782,3616.0,0.00023267
3298,WWK,6,6.0,0.26666667,6.7263665,11.0,0.00015458,27069.3952381,0.00043635
3299,WWP,2,2.0,1.0,6.71442816,14.0,0.00010749,0.0,0.00019354
3300,WWT,2,2.0,0.0,6.72700696,14.0,2.587e-05,1203.78571429,0.00017257
3301,WWY,1,1.0,,7.88949144,14.0,4.6e-07,0.0,0.00014651
3302,WXN,1,1.0,,5.85744734,12.0,0.00135621,0.0,6.29e-05
3303,WYA,1,1.0,,6.62086056,12.0,0.00034509,0.0,8.546e-05
3304,WYN,1,1.0,,6.9462523,13.0,1.976e-05,0.0,9.8e-05
3305,XAP,5,5.0,0.3,5.77452678,13.0,0.00500491,3601.7070802,0.00025418
3306,XAU,2,2.0,1.0,6.27846846,13.0,0.00032614,0.0,0.00014092
3307,XBE,2,2.0,0.0,8.63004289,16.0,5.5e-07,4.06904762,0.00018294
3308,XBJ,2,2.0,1.0,6.12621123,13.0,0.00474216,0.0,9.553e-05
3309,XBN,2,2.0,0.0,8.72860403,13.0,5e-08,1807.0,0.000199
3310,XCH,2,2.0,0.0,6.958998,13.0,2.844e-05,0.5,0.00015956
3311,XFN,6,6.0,0.93333333,5.63021715,12.0,0.01207768,0.56584787,0.00015661
3312,XGR,1,1.0,,6.86370738,14.0,0.00011157,0.0,0.00010104
3313,XIC,1,1.0,,6.69857723,12.0,0.00070147,0.0,6.076e-05
3314,XIL,2,2.0,1.0,5.66468645,12.0,0.00601612,0.0,8.236e-05
3315,XKH,1,1.0,,6.77654777,13.0,0.00014312,0.0,8.381e-05
3316,XKS,5,5.0,0.2,7.63009167,15.0,3.63e-05,3202.72364468,0.0003484
3317,XLB,3,3.0,0.66666667,7.62915279,15.0,2.492e-05,0.5,0.00022566
3318,XMH,3,3.0,0.66666667,6.07010002,13.0,0.00045579,0.5,0.00019959
3319,XMN,39,39.0,0.41700405,5.38818244,11.0,0.05063253,5408.56807886,0.00082967
3320,XMY,5,5.0,0.6,7.14303649,12.0,1.643e-05,4.4,0.00031245
3321,XNN,6,6.0,0.73333333,5.61000496,12.0,0.00912151,141.76955753,0.00018005
3322,XPK,1,1.0,,7.62921754,15.0,2.404e-05,0.0,9.442e-05
3323,XQP,1,1.0,,6.62483524,14.0,0.00153095,0.0,7.612e-05
3324,XQU,2,2.0,0.0,5.70738945,13.0,0.00432975,3616.0,0.00016488
3325,XRY,11,11.0,0.94545455,5.11133388,12.0,0.10174983,3.93754734,0.00022828
3326,XSC,3,3.0,0.33333333,6.52549838,14.0,0.00066761,1808.96741769,0.00018902
3327,XSI,2,2.0,1.0,7.62920778,15.0,2.448e-05,0.0,0.00016421
3328,XTG,1,1.0,,9.17595099,14.0,1e-08,0.0,0.00015333
3329,XTL,2,2.0,1.0,7.62916256,15.0,2.449e-05,0.0,0.00015836
3330,XUZ,9,9.0,0.66666667,5.8785055,12.0,0.00632414,4.18517838,0.00021783
3331,XYA,1,1.0,,7.16975095,11.0,2.089e-05,0.0,0.00010849
3332,YAA,2,2.0,0.0,5.70733646,13.0,0.00432978,3613.0,0.0001499
3333,YAB,2,2.0,0.0,7.6843648,15.0,1.27e-06,32.65309812,0.00017931
3334,YAC,2,2.0,1.0,7.62990799,15.0,2.968e-05,0.0,0.00015821
3335,YAG,2,2.0,1.0,6.41843617,14.0,0.0003966,0.0,0.00012653
3336,YAK,2,2.0,0.0,6.76753676,14.0,0.00015447,14.47142857,0.00017612
3337,YAM,3,3.0,1.0,5.41298303,13.0,0.00988087,0.0,0.00013556
3338,YAO,11,11.0,0.29090909,5.2420528,12.0,0.03287317,9858.44793924,0.00038251
3339,YAP,2,2.0,1.0,6.2317471,12.0,0.00072191,0.0,0.00010471
3340,YAT,3,3.0,0.0,7.41766344,15.0,6.06e-06,5423.0,0.0003013
3341,YAX,2,2.0,1.0,8.63029185,16.0,1.18e-06,0.0,0.00016291
3342,YAY,4,4.0,0.33333333,5.99941623,13.0,0.00063266,15558.85515514,0.00027728
3343,YAZ,1,1.0,,5.70744244,13.0,0.00432838,0.0,7.008e-05
3344,YBC,4,4.0,0.66666667,5.86021108,13.0,0.00719135,3041.07688106,0.00019127
3345,YBE,1,1.0,,8.58673967,16.0,1.5e-07,0.0,0.00012395
3346,YBG,2,2.0,1.0,5.8679856,13.0,0.00633929,0.0,0.0001131
3347,YBI,2,2.0,0.0,7.98741845,15.0,2.2e-07,5444.69619983,0.00022703
3348,YBK,4,4.0,0.33333333,7.64182006,15.0,2.43e-05,67.42118556,0.00026981
3349,YBL,2,2.0,1.0,5.70741594,13.0,0.00440665,0.0,0.00012188
3350,YBP,4,4.0,1.0,5.63305352,12.0,0.01113472,0.0,0.00012596
